L,J,Q,θ,ϕx,ϕy,ϕz,ndims,T,χ,dχdlogT,Λ
15,0.8473684210526315,0.6180339887498949,0.4487989505128276,0.0,0.0,0.0,3,0.16102620275609392,[0.4228600590301075 0.0 0.0 0.0; 0.0 0.1443320145912266 -0.031659843570028046 -0.032549647065420524; 0.0 -0.0316598435700198 0.13407909580496555 -0.02395870715970518; 0.0 -0.03254964706541813 -0.0239587071597121 0.1371507244263895],[-0.12831472282050718 0.0 0.0 0.0; 0.0 -0.016043707076214823 0.007991485767971089 0.007018431181407914; 0.0 0.007991485767972503 -0.009944662104588083 0.0016887059119397622; 0.0 0.007018431181407499 0.0016887059119396184 -0.009965082317699193],0.3
0.3
