L,J,Q,θ,μ,ϕx,ϕy,ϕz,ndims,T,χ,dχdlogT,Λ
23,0.85,0.6180339887498949,0.4487989505128276,0.75,0.8506012360229415,5.036710268820654,2.5032169644691042,3,0.01291549665014884,[0.426967926553218 0.0 0.0 0.0; 0.0 0.02333875204504482 -0.0075479887851217144 -0.00749641405510128; 0.0 -0.007547988785121784 0.023459978957758254 -0.007398291460204031; 0.0 -0.007496414055100943 -0.0073982914602041 0.02306563521378062],[-0.13074367733048342 0.0 0.0 0.0; 0.0 -0.0009952046401870594 -0.0005721331079702141 -0.0005683303823988626; 0.0 -0.0005721331079702203 -0.0010998344318682595 -0.0005502704997761977; 0.0 -0.0005683303823988431 -0.0005502704997761716 -0.0009817684639000497],0.3
