L,J,Q,θ,ϕx,ϕy,ϕz,ndims,T,χ,dχdlogT,Λ
15,0.75,0.6180339887498949,0.4487989505128276,0.0,0.0,0.0,3,0.5736152510448679,[0.25379970551217906 0.0 0.0 0.0; 0.0 0.11235660439228665 -0.01577721777062221 -0.015784200570754598; 0.0 -0.01577721777061855 0.11236873086514394 -0.015790444040941758; 0.0 -0.015784200570753946 -0.015790444040941598 0.11253107662335937],[-0.12926081952560362 0.0 0.0 0.0; 0.0 -0.04432726464753241 0.013569723775239581 0.013635235193441194; 0.0 0.013569723775244133 -0.04431264609136536 0.013628295768139797; 0.0 0.01363523519344243 0.013628295768139469 -0.04457461626910641],0.3
3
