L,J,Q,θ,ϕx,ϕy,ϕz,ndims,T,χ,dχdlogT,Λ
15,1.0,0.6180339887498949,0.4487989505128276,0.0,0.0,0.0,3,0.009236708571873866,[0.7769099789368707 0.0 0.0 0.0; 0.0 0.14842000142989187 -0.019495859420559255 -0.019342836511533328; 0.0 -0.019495859420557312 0.14864723920894263 -0.01951941451601255; 0.0 -0.019342836511535882 -0.019519414516014185 0.14785226795352618],[-0.12785517108992944 0.0 0.0 0.0; 0.0 -0.002578647717328964 -0.002277431825352217 -0.0022650582377425487; 0.0 -0.002277431825352316 -0.0022339210142269155 -0.0020229293063745045; 0.0 -0.0022650582377426462 -0.002022929306374464 -0.002285149772648137],0.3
