L,J,Q,θ,ϕx,ϕy,ϕz,ndims,T,χ,dχdlogT,Λ
20,0.3,0.6180339887498949,0.4487989505128276,0.0,0.0,0.0,3,2.807216203941177,[0.08372061849131222 0.0 0.0 0.0; 0.0 0.04148657010397965 -0.0012444700500961069 -0.0012443969366072504; 0.0 -0.0012444700500977783 0.041486461140465905 -0.0012441398354942645; 0.0 -0.0012443969366056425 -0.0012441398354922468 0.041487886990755826],[-0.07475694976853865 0.0 0.0 0.0; 0.0 -0.0364493539347988 0.003077100090319078 0.00307681182819859; 0.0 0.003077100090319931 -0.036449055327810266 0.0030757138795689974; 0.0 0.003076811828200117 0.0030757138795679977 -0.036453032429287054],0.3
281734],0.3
