L,J,Q,θ,μ,ϕx,ϕy,ϕz,ndims,T,χ,dχdlogT,Λ
23,0.0,0.6180339887498949,0.4487989505128276,0.75,1.1867398016420951,1.5704158831416337,1.3243486129212259,3,0.017433288221999882,[0.42682791501482376 0.0 0.0 0.0; 0.0 0.18642778810298632 -0.08066591775203777 -0.0849163317437091; 0.0 -0.0806659177520378 0.18701623063486772 -0.08507984460684448; 0.0 -0.08491633174370908 -0.08507984460684449 0.18976280837397627],[-0.14365203997198414 0.0 0.0 0.0; 0.0 -0.06042864432212879 0.023645505858160748 0.028926688773202976; 0.0 0.023645505858160748 -0.06394478970943382 0.032403116564967194; 0.0 0.028926688773202976 0.0324031165649672 -0.065830829488569],0.3
67720649],0.3
