L,J,Q,θ,μ,ϕx,ϕy,ϕz,ndims,T,χ,dχdlogT,Λ
23,2.5,0.6180339887498949,0.4487989505128276,0.75,0.6332610369913497,5.1149981805603915,3.73563864994291,3,7.27895384398315,[0.0018432332927224052 0.0 0.0 0.0; 0.0 8.011142472002805e-5 -2.5497341934822545e-5 -2.237738179152994e-5; 0.0 -2.5497341934822016e-5 8.007757122739871e-5 -2.0477233328966263e-5; 0.0 -2.2377381791530183e-5 -2.047723332896602e-5 8.088771962139099e-5],[-0.0018430600556161344 0.0 0.0 0.0; 0.0 -8.009742816542052e-5 2.549283349766438e-5 2.2373384879197168e-5; 0.0 2.549283349766422e-5 -8.006342521495813e-5 2.047347180052016e-5; 0.0 2.237338487919781e-5 2.0473471800521152e-5 -8.08739110280948e-5],0.3
