L,J,Q,θ,ϕx,ϕy,T,χ
115,2.8,0.6180339887498949,0.4487989505128276,0.0,0.0,0.05689866029018296,[0.11687775817515447 -0.0624154407819901 0.0; -0.06241544078196608 0.11687775817511105 0.0; 0.0 0.0 0.6466835708124756]
