L,J,Q,θ,ϕx,ϕy,ϕz,ndims,T,χ,Λ
35,2.5,0.6180339887498949,0.4487989505128276,0.0,0.0,0.0,3,0.001,[25.709542157965316 0.0 0.0 0.0; 0.0 3.4567334539763297 -0.46139124482005717 -1.1843545375257143; 0.0 -0.4613912448200376 3.456733453976292 -1.1843545375257054; 0.0 -1.1843545375257138 -1.1843545375257054 4.044951475703253],0.3
