L,J,Q,θ,ϕx,ϕy,T,χ
115,2.2,0.6180339887498949,0.4487989505128276,0.0,0.0,0.03556480306223129,[0.15656873033537577 -0.09448714979527172 0.0; -0.0944871497952814 0.15656873033537172 0.0; 0.0 0.0 0.8937638702107578]
