L,J,Q,θ,ϕx,ϕy,T,χ
115,1.6,0.6180339887498949,0.4487989505128276,0.0,0.0,0.2329951810515372,[0.10707950435889838 -0.03505445082113746 0.0; -0.0350544508211399 0.10707950435889736 0.0; 0.0 0.0 0.3991967847670124]
