L,J,Q,θ,ϕx,ϕy,ϕz,ndims,T,χ,dχdlogT,Λ
23,2.25,0.6180339887498949,0.4487989505128276,0.0,0.0,0.0,3,10.0,[0.02472538309601772 0.0 0.0 0.0; 0.0 0.012276867666283062 -3.92887963969605e-5 -3.9856518476286954e-5; 0.0 -3.9288796396989616e-5 0.012276867666283135 -3.9856518476281466e-5; 0.0 -3.985651847628672e-5 -3.985651847628261e-5 0.012307455121646816],[-0.024192645904814805 0.0 0.0 0.0; 0.0 -0.011845199955653472 0.00011334850311964032 0.00011610947197775891; 0.0 0.00011334850311964421 -0.011845199955653564 0.00011610947197775951; 0.0 0.00011610947197775951 0.00011610947197776084 -0.011934446679366089],0.3
