L,J,Q,θ,ϕx,ϕy,T,χ
115,0.8,0.6180339887498949,0.4487989505128276,0.0,0.0,0.4714866363457394,[0.1280029270886875 -0.04264663487862807 0.0; -0.042646634878646915 0.12800292708870206 0.0; 0.0 0.0 0.31196349070242485]
