L,J,Q,θ,ϕx,ϕy,T,χ
115,2.8,0.6180339887498949,0.4487989505128276,0.0,0.0,0.0026826957952797246,[0.2514084880370843 -0.19641804374392072 0.0; -0.1964180437439553 0.25140848803707094 0.0; 0.0 0.0 1.8107580883043912]
