L,J,Q,θ,ϕx,ϕy,T,χ
115,0.0,0.6180339887498949,0.4487989505128276,0.0,0.0,0.017575106248547922,[0.7089360437958295 -0.6076307546245425 0.0; -0.6076307546245253 0.7089360437958147 0.0; 0.0 0.0 1.2003787959135352]
