L,J,Q,θ,ϕx,ϕy,T,χ
115,2.8,0.6180339887498949,0.4487989505128276,0.0,0.0,0.010985411419875584,[0.18192581375539552 -0.12717610502773663 0.0; -0.12717610502774768 0.1819258137553898 0.0; 0.0 0.0 1.1715243556163875]
