L,J,Q,θ,ϕx,ϕy,T,χ,Λ
17,0.0,0.6180339887498949,0.4487989505128276,0.0,0.0,2.807216203941177,[0.04244326911914069 -0.0016361153004017363 0.0; -0.0016361153004017372 0.042443269119140765 0.0; 0.0 0.0 0.08566635929697967],0.3
