L,J,Q,θ,ϕx,ϕy,ϕz,ndims,T,χswave,χdwave
13,2.5,0.6180339887498949,0.4487989505128276,0.0,0.0,0.0,3,0.0016102620275609393,2.5865290585128697,5.597431138131323
