L,J,Q,θ,ϕx,ϕy,ϕz,ndims,T,χswave,χdwave
13,1.25,0.6180339887498949,0.4487989505128276,0.0,0.0,0.0,3,0.41753189365604015,0.29193383541683743,0.2975984654294813
