L,J,Q,θ,μ,ϕx,ϕy,ϕz,ndims,T,χ,dχdlogT,Λ
71,4.0,0.6180339887498949,0.4487989505128276,0.15,6.269259794128315,0.765299952466832,5.852277874936172,2,0.16102620275609392,[0.07633813810525263 0.0 0.0; 0.0 0.0043726823908375985 -0.0017607751356896954; 0.0 -0.0017607751356896843 0.004434986729359853],[-0.06538908159511829 0.0 0.0; 0.0 -0.0034533553381275407 0.001386058740068647; 0.0 0.0013860587400686677 -0.003531485093441459],0.3
