L,J,Q,θ,μ,ϕx,ϕy,ϕz,ndims,T,χ,dχdlogT,Λ
71,0.7,0.6180339887498949,0.4487989505128276,0.4411764705882353,0.5445839982573631,0.15541366388987202,5.862067558531531,2,10.0,[0.002687891691811659 0.0 0.0; 0.0 0.0005079704730995526 -0.0004554992207890808; 0.0 -0.00045549922078907886 0.0005059798021785448],[-0.0026877576060316383 0.0 0.0; 0.0 -0.0005079275793542233 0.00045545979115645287; 0.0 0.00045545979115645726 -0.0005059369570813387],0.3
