L,J,Q,θ,ϕx,ϕy,ϕz,ndims,T,χ,dχdlogT,Λ
71,2.0,0.6180339887498949,0.4487989505128276,2.4167296146015476,0.46467470437657127,4.249027391821591,2,10.0,[0.0019092957705234865 0.0 0.0; 0.0 0.0001490131239006149 -0.00011375552008694543; 0.0 -0.00011375552008694366 0.00014917165006216471],[-0.0019092005481826072 0.0 0.0; 0.0 -0.0001490004126628602 0.00011374579913943029; 0.0 0.00011374579913942736 -0.00014915907106096026],0.3
