L,J,Q,θ,μ,ϕx,ϕy,ϕz,ndims,T,χ,dχdlogT,Λ
23,1.0,0.6180339887498949,0.4487989505128276,0.75,0.8506012360229415,5.036710268820654,2.5032169644691042,3,0.1,[0.15715297520575375 0.0 0.0 0.0; 0.0 0.016750223416099653 -0.006143681160993359 -0.007504994026033553; 0.0 -0.0061436811609935135 0.012448555227168742 -0.00461005448945252; 0.0 -0.00750499402603344 -0.004610054489452231 0.015329026148971938],[-0.11533748222391736 0.0 0.0 0.0; 0.0 -0.010593543739529747 0.003780298468957838 0.004657992123089015; 0.0 0.003780298468957955 -0.007269678645884263 0.002619644035098684; 0.0 0.004657992123088871 0.002619644035098564 -0.009421618297809225],0.3
