L,J,Q,θ,μ,ϕx,ϕy,ϕz,ndims,T,Λ,χ_dwave,dχdlogT_dwave,χ_pwave,dχdlogT_pwave
23,0.0,0.6180339887498949,0.4487989505128276,0.75,1.7147032833659617,1.1033524487318418,0.8149814849990139,3,0.007742636826811269,0.3,[0.553123770767102 0.0 0.0 0.0; 0.0 0.22621589874222345 -0.10233799974078367 -0.10316355902516697; 0.0 -0.10233799974078363 0.24111819425923986 -0.10791182130914437; 0.0 -0.10316355902516695 -0.10791182130914437 0.2397165949754424],[-0.14097006108248739 0.0 0.0 0.0; 0.0 -0.055241937866612974 0.026796148713087407 0.029783415077211682; 0.0 0.02679614871308741 -0.05997369321185947 0.02044633199163892; 0.0 0.029783415077211668 0.020446331991638925 -0.05863589238650851],[6.301783868000863e-42 0.0 0.0 0.0; 0.0 0.32690787202487853 -0.00747052293469791 0.003808171372080175; 0.0 -0.007470522934697903 0.31200557650786304 -0.0035382602880075775; 0.0 0.0038081713720801804 -0.0035382602880075775 0.3134071757916595],[-4.278259980851797e-42 0.0 0.0 0.0; 0.0 -0.08572812321587425 0.0009659666471527262 -0.0019830869965292213; 0.0 0.0009659666471527243 -0.08099636787062776 0.004198046206208065; 0.0 -0.0019830869965292183 0.00419804620620806 -0.08233416869597884]
