L,J,Q,θ,ϕx,ϕy,ϕz,ndims,T,χswave,χdwave
13,1.5,0.6180339887498949,0.4487989505128276,0.0,0.0,0.0,3,0.03856620421163472,0.6284069421709435,0.8270718060416167
