L,J,Q,θ,μ,ϕx,ϕy,ϕz,ndims,T,Λ,χ_dwave,dχdlogT_dwave,χ_pwave,dχdlogT_pwave
11,0.35,0.6180339887498949,0.4487989505128276,0.75,3.0608354678845404,3.7478059669165082,5.4204922075902,3,0.0037275937203149418,0.3,[0.6991777205853786 0.0 0.0 0.0; 0.0 0.08918852215726533 -0.03811458315659504 -0.035094704221956; 0.0 -0.038114583156594856 0.0963762128227597 -0.03195523103203776; 0.0 -0.03509470422195608 -0.03195523103203771 0.08920478616464197],[-0.158499168496131 0.0 0.0 0.0; 0.0 -0.0005628767883744891 -0.00045075850861534835 -0.0012697008742248877; 0.0 -0.000450758508615346 -0.003111917221604261 -0.002577347989183792; 0.0 -0.0012697008742248873 -0.0025773479891837933 -0.0016885495405614503],[-7.444112149118795e-19 0.0 0.0 0.0; 0.0 0.1138487692935425 0.005818576009198739 0.0009851560991246; 0.0 0.005818576009198629 0.11491569283648076 0.0019304581731826409; 0.0 0.0009851560991246022 0.0019304581731826602 0.11815815889546384],[4.4628261518873175e-18 0.0 0.0 0.0; 0.0 0.00031013769056532 -0.000293840069985614 -0.0008518610730753059; 0.0 -0.0002938400699856143 0.0006548138117244105 0.00026311705513506654; 0.0 -0.0008518610730753034 0.00026311705513506464 -0.0006011519034021265]
