L,J,Q,θ,ϕx,ϕy,ϕz,ndims,T,χ,dχdlogT,Λ
23,0.0,0.6180339887498949,0.4487989505128276,4.439427892322912,0.859058061415959,0.5074784174426545,3,0.04520353656360243,[0.2892920387998101 0.0 0.0 0.0; 0.0 0.12749026329121357 -0.05653094839564246 -0.05651863706635952; 0.0 -0.05653094839564248 0.12770435270596378 -0.057184254206032015; 0.0 -0.05651863706635951 -0.057184254206031994 0.1276012336378281],[-0.14140162540666407 0.0 0.0 0.0; 0.0 -0.06179219210582949 0.027574163983980955 0.02758916146387348; 0.0 0.027574163983980944 -0.06235526321891195 0.02801260782358152; 0.0 0.02758916146387348 0.028012607823581514 -0.06234978811837452],0.3
