L,J,Q,θ,ϕx,ϕy,ϕz,ndims,T,χ,dχdlogT,Λ
17,0.2,0.6180339887498949,0.4487989505128276,3.6540229264158075,2.230154543646478,5.566754032719168,3,0.002592943797404667,[1.0264239749383528 0.0 0.0 0.0; 0.0 0.2978756837490203 -0.10819982957415886 -0.10654161458096678; 0.0 -0.10819982957417767 0.305947510634319 -0.11459122075868333; 0.0 -0.1065416145809728 -0.11459122075867278 0.304078545505624],[-0.13949634220362372 0.0 0.0 0.0; 0.0 -0.0006920564755713384 0.00016822858800733637 0.0005277393075799217; 0.0 0.00016822858800733263 -0.001660362059237181 0.0014924112803070607; 0.0 0.0005277393075798986 0.0014924112803071069 -0.002024742290258907],0.3
