L,J,Q,θ,μ,ϕx,ϕy,ϕz,ndims,T,χ,dχdlogT,Λ
71,2.0,0.6180339887498949,0.4487989505128276,0.25,3.229067569863798,0.3299713717630845,4.499184084023956,2,0.02395026619987486,[0.49630541956383134 0.0 0.0; 0.0 0.04491185437093959 -0.04224698043714687; 0.0 -0.04224698043714706 0.04491523906983498],[-0.21759442816308355 0.0 0.0; 0.0 -0.013232110311506336 0.012492369853700072; 0.0 0.01249236985370032 -0.013232606880217195],0.3
