L,J,Q,θ,μ,ϕx,ϕy,ϕz,ndims,T,χ,dχdlogT,Λ
71,4.0,0.6180339887498949,0.4487989505128276,0.15,0.9080487978982934,6.045819004612462,5.895824398121898,2,7.27895384398315,[0.0027524263783953945 0.0 0.0; 0.0 0.00033071443945378035 -0.000308089544158817; 0.0 -0.0003080895441588121 0.00033010796588750084],[-0.0027521728964340973 0.0 0.0; 0.0 -0.0003306792808536795 0.00030805816982549557; 0.0 0.0003080581698254999 -0.0003300729533813967],0.3
