L,J,Q,θ,ϕx,ϕy,ϕz,ndims,T,χ,dχdlogT,Λ
35,0.0,0.6180339887498949,0.4487989505128276,1.2504161396869897,5.645123521569712,2.4183142850855144,2,0.16102620275609392,[0.5570351872364953 0.0 0.0; 0.0 0.28035854806190247 -0.18013451318158824; 0.0 -0.18013451318158827 0.280358548061902],[-0.2397250396820986 0.0 0.0; 0.0 -0.13930895463826967 0.13738863835673717; 0.0 0.13738863835673715 -0.13930895463826468],0.3
