L,J,Q,θ,ϕx,ϕy,ϕz,ndims,T,χ,dχdlogT,Λ
35,4.0,0.6180339887498949,0.4487989505128276,1.4116899258837299,5.053394726632703,2.0050810310857687,2,0.003562247890262444,[1.0174035171274427 0.0 0.0; 0.0 0.15161800650064639 -0.10838357928831203; 0.0 -0.10838357928830979 0.15204189951745717],[-0.13853380968364967 0.0 0.0; 0.0 -0.020475656992022293 0.020301549906451975; 0.0 0.02030154990645219 -0.02021721966472751],0.3
