L,J,Q,θ,μ,ϕx,ϕy,ϕz,ndims,T,χ,dχdlogT,Λ
71,20.0,0.6180339887498949,0.4487989505128276,0.75,2.6164348359514444,6.167811691156104,0.8672789541312548,2,0.004893900918477494,[0.14914209396509082 0.0 0.0; 0.0 0.004443258489807989 -0.000795263424923303; 0.0 -0.0007952634249233018 0.006785249374822277],[-0.038083882066404694 0.0 0.0; 0.0 -0.0007354327333810052 2.8849742650894748e-5; 0.0 2.8849742650894734e-5 -0.0018809101400094686],0.3
.3
