L,J,Q,θ,ϕx,ϕy,ϕz,ndims,T,χ,dχdlogT,Λ
17,0.4,0.6180339887498949,0.4487989505128276,1.0093168362909395,0.33689438195597865,5.770913800445461,3,0.001,[0.7439583334976163 0.0 0.0 0.0; 0.0 0.22465695012574355 -0.06625130056675839 -0.06698460095513804; 0.0 -0.06625130056677465 0.22433059036485092 -0.06728753903641897; 0.0 -0.06698460095514544 -0.06728753903640283 0.2253128876549219],[-0.0019324777607376878 0.0 0.0 0.0; 0.0 -8.41260477555066e-5 -1.4361408925758687e-6 5.6144163710668384e-5; 0.0 -1.4361408925738483e-6 2.500521109753304e-5 5.07988554235368e-6; 0.0 5.614416371066599e-5 5.079885542356773e-6 -0.00017506065255910202],0.3
