L,J,V0,T,λ
55,3,0.12589254117941673,0.0001,4.283848713145216e-16
55,3,0.14559883323191875,0.0001,1.8748429537682262e-15
55,3,0.16838980323928918,0.0001,1.4988326562286594e-15
55,3,0.19474830399087562,0.0001,3.3919789531387842e-15
55,3,0.2252327704987382,0.0001,5.039073190599312e-16
55,3,0.2604890510826429,0.0001,2.7878141057773592e-15
55,3,0.3012640904060447,0.0001,6.751308028566468e-14
55,3,0.34842175435383976,0.0001,6.698167593390657e-8
55,3,0.4029611320200401,0.0001,0.0009098146122703201
55,3,0.466037702553927,0.0001,0.00225879791035755
55,3,0.5389878153085522,0.0001,0.0037152383458232746
55,3,0.6233570019315557,0.0001,0.005833811828669048
55,3,0.7209327202223526,0.0001,0.009540708393425565
55,3,0.8337822234717892,0.0001,0.016850980833310155
55,3,0.9642963575895775,0.0001,0.030192784432730824
55,3,1.1152402139117905,0.0001,0.05120658666221426
55,3,1.2898117108261273,0.0001,0.0830920638642867
55,3,1.4917093453337442,0.0001,0.13165980480306366
55,3,1.7252105499420405,0.0001,0.20652727554068667
55,3,1.9952623149688795,0.0001,0.32116292478493697
55,3,0.12589254117941673,0.00016237767391887227,7.32043270764745e-16
55,3,0.14559883323191875,0.00016237767391887227,8.042396674365161e-16
55,3,0.16838980323928918,0.00016237767391887227,8.647933022085378e-16
55,3,0.19474830399087562,0.00016237767391887227,2.4704580440389243e-15
55,3,0.2252327704987382,0.00016237767391887227,1.1097351868629142e-15
55,3,0.2604890510826429,0.00016237767391887227,2.7506577914750642e-15
55,3,0.3012640904060447,0.00016237767391887227,6.697263532777449e-14
55,3,0.34842175435383976,0.00016237767391887227,6.693296400904223e-8
55,3,0.4029611320200401,0.00016237767391887227,0.0009097802762709456
55,3,0.466037702553927,0.00016237767391887227,0.002258797526257315
55,3,0.5389878153085522,0.00016237767391887227,0.003715238344928272
55,3,0.6233570019315557,0.00016237767391887227,0.005833811828670073
55,3,0.7209327202223526,0.00016237767391887227,0.009540708393425565
55,3,0.8337822234717892,0.00016237767391887227,0.016850980833310155
55,3,0.9642963575895775,0.00016237767391887227,0.030192784432730824
55,3,1.1152402139117905,0.00016237767391887227,0.05120658666221426
55,3,1.2898117108261273,0.00016237767391887227,0.0830920638642867
55,3,1.4917093453337442,0.00016237767391887227,0.13165980480306366
55,3,1.7252105499420405,0.00016237767391887227,0.20652727554068667
55,3,1.9952623149688795,0.00016237767391887227,0.32116292478493697
55,3,0.12589254117941673,0.00026366508987303583,4.868679098757674e-16
55,3,0.14559883323191875,0.00026366508987303583,3.906578184695974e-15
55,3,0.16838980323928918,0.00026366508987303583,3.635844319245445e-15
55,3,0.19474830399087562,0.00026366508987303583,7.486294733722146e-16
55,3,0.2252327704987382,0.00026366508987303583,2.3480262677283006e-15
55,3,0.2604890510826429,0.00026366508987303583,2.553263853261197e-15
55,3,0.3012640904060447,0.00026366508987303583,6.273306592308897e-14
55,3,0.34842175435383976,0.00026366508987303583,6.284301896467098e-8
55,3,0.4029611320200401,0.00026366508987303583,0.000905346000864159
55,3,0.466037702553927,0.00026366508987303583,0.0022585582402649576
55,3,0.5389878153085522,0.00026366508987303583,0.003715232399733703
55,3,0.6233570019315557,0.00026366508987303583,0.005833811814135938
55,3,0.7209327202223526,0.00026366508987303583,0.009540708393429314
55,3,0.8337822234717892,0.00026366508987303583,0.016850980833310155
55,3,0.9642963575895775,0.00026366508987303583,0.030192784432730824
55,3,1.1152402139117905,0.00026366508987303583,0.05120658666221426
55,3,1.2898117108261273,0.00026366508987303583,0.0830920638642867
55,3,1.4917093453337442,0.00026366508987303583,0.13165980480306366
55,3,1.7252105499420405,0.00026366508987303583,0.20652727554068667
55,3,1.9952623149688795,0.00026366508987303583,0.32116292478493697
55,3,0.12589254117941673,0.00042813323987193956,6.48285834678367e-16
55,3,0.14559883323191875,0.00042813323987193956,3.376479484206257e-15
55,3,0.16838980323928918,0.00042813323987193956,2.7417043577181555e-15
55,3,0.19474830399087562,0.00042813323987193956,5.959433687248835e-16
55,3,0.2252327704987382,0.00042813323987193956,2.513196240884369e-15
55,3,0.2604890510826429,0.00042813323987193956,1.0357340568481855e-14
