L,J,Q,θ,ϕx,ϕy,ϕz,ndims,T,χ,dχdlogT,Λ
23,0.25,0.6180339887498949,0.4487989505128276,4.439427892322912,0.859058061415959,0.5074784174426545,3,10.0,[0.0021286551166242863 0.0 0.0 0.0; 0.0 0.0007150809359468778 -0.0003069615223473486 -0.0003048860785684679; 0.0 -0.00030696152234735197 0.0007157943501908285 -0.00030637761175533864; 0.0 -0.00030488607856845955 -0.000306377611755324 0.0007138748575963057],[-0.002128547750699469 0.0 0.0 0.0; 0.0 -0.0007150404056103558 0.00030694394288030113 0.0003048686424996465; 0.0 0.00030694394288032504 -0.0007157537782618033 0.0003063599847400824; 0.0 0.00030486864249967046 0.0003063599847400902 -0.0007138343965245743],0.3
