L,J,Q,θ,μ,ϕx,ϕy,ϕz,ndims,T,Λ,χ_dwave,dχdlogT_dwave,χ_pwave,dχdlogT_pwave
11,0.75,0.6180339887498949,0.4487989505128276,0.75,4.746388633579302,2.733867409478656,2.7877728154891153,3,0.01,0.3,[0.4945400726381573 0.0 0.0 0.0; 0.0 0.03711815038781179 -0.012577118383031263 -0.01226303740292467; 0.0 -0.012577118383031301 0.046467170896696726 -0.024852874338134837; 0.0 -0.012263037402924783 -0.02485287433813472 0.047561913778018425],[-0.151889213500405 0.0 0.0 0.0; 0.0 -0.006822334720612292 0.001521120868507178 0.0005701010868871194; 0.0 0.0015211208685071678 -0.008758903970755877 0.004576738396330148; 0.0 0.0005701010868871339 0.004576738396330162 -0.006989578670389455],[-9.175085672604133e-18 0.0 0.0 0.0; 0.0 0.05323360148931834 -0.007959587376617994 -0.004378358969652694; 0.0 -0.007959587376618029 0.0443700233441595 0.003278878623818901; 0.0 -0.004378358969652697 0.0032788786238189234 0.04082860069284852],[7.043708560604184e-18 0.0 0.0 0.0; 0.0 -0.008614850108968673 0.0005737171693455106 0.0004267336412154892; 0.0 0.0005737171693455128 -0.005326305097509381 0.0009842825296024565; 0.0 0.00042673364121548554 0.0009842825296024595 -0.004310578301405668]
