L,J,Q,θ,ϕx,ϕy,ϕz,ndims,T,χ,dχdlogT,Λ
17,2.4,0.6180339887498949,0.4487989505128276,0.0,0.0,0.0,3,0.003562247890262444,[0.6078295753519185 0.0 0.0 0.0; 0.0 0.07562294345124673 -0.011854026564070492 -0.012200927781240432; 0.0 -0.011854026564074392 0.06891899079696356 -0.0036866096453293832; 0.0 -0.012200927781239181 -0.0036866096453286603 0.07313545897272206],[-0.07780587289652074 0.0 0.0 0.0; 0.0 -6.802616497441323e-5 8.94035929784777e-5 -3.158136132673205e-6; 0.0 8.940359297847837e-5 -0.00019249457854857917 -0.00011910348424067921; 0.0 -3.1581361326734815e-6 -0.00011910348424067783 -0.0005356018759699578],0.3
