L,J,Q,θ,ϕx,ϕy,ϕz,ndims,T,χ,dχdlogT,Λ
17,2.1,0.6180339887498949,0.4487989505128276,0.0,0.0,0.0,3,3.856620421163471,[0.06095357673324377 0.0 0.0 0.0; 0.0 0.029324596299164757 -0.00048508061169716366 -0.0004882988846492737; 0.0 -0.0004850806116968683 0.029089818649654226 -0.0004675189163877752; 0.0 -0.0004882988846497571 -0.0004675189163879677 0.029146773549943],[-0.0543202017196091 0.0 0.0 0.0; 0.0 -0.02414136325663509 0.0012123566846405508 0.0012257918058727552; 0.0 0.001212356684640535 -0.02355642018318831 0.0011370444929206139; 0.0 0.0012257918058732112 0.0011370444929209315 -0.023693347386185684],0.3
,0.3
