L,J,Q,θ,ϕx,ϕy,ϕz,ndims,T,χ,Λ
27,2.5,0.6180339887498949,0.4487989505128276,0.0,0.0,0.0,3,0.003562247890262444,[18.089645806645407 0.0 0.0 0.0; 0.0 2.700008850453015 -0.23979159912555478 -0.9763986879976296; 0.0 -0.23979159912554007 2.700008850453029 -0.9763986879976071; 0.0 -0.97639868799763 -0.9763986879976078 3.1478401593823424],0.3
