L,J,Q,θ,ϕx,ϕy,ϕz,ndims,T,χ,Λ
31,0.5,0.6180339887498949,0.4487989505128276,0.0,0.0,0.0,3,1.4873521072935114,[0.1428390639608018 0.0 0.0 0.0; 0.0 0.0692855209455223 -0.005828999427603304 -0.005970433475135849; 0.0 -0.005828999427605464 0.06928552094553513 -0.005970433475136315; 0.0 -0.0059704334751358315 -0.005970433475136338 0.06963210844715029],0.3
