L,J,Q,θ,ϕx,ϕy,ϕz,ndims,T,χ,Λ
27,1.5,0.6180339887498949,0.4487989505128276,0.0,0.0,0.0,3,2.043359717856942,[2.8814544922298095 0.0 0.0 0.0; 0.0 1.3511737670772173 -0.06479327317918648 -0.07293136124779023; 0.0 -0.06479327317918457 1.3511737670772035 -0.07293136124778965; 0.0 -0.07293136124779043 -0.07293136124778966 1.3822379568699503],0.3
