L,J,Q,θ,ϕx,ϕy,ϕz,ndims,T,χ,Λ
27,2.75,0.6180339887498949,0.4487989505128276,0.0,0.0,0.0,3,0.5736152510448679,[5.3410684043355 0.0 0.0 0.0; 0.0 1.6261234733610728 -0.06754971092171262 -0.25959951687112864; 0.0 -0.06754971092171827 1.626123473361082 -0.2595995168711297; 0.0 -0.25959951687112887 -0.2595995168711297 1.832801997420774],0.3
