L,J,Q,θ,ϕx,ϕy,ϕz,ndims,T,χ,Λ
31,0.5,0.6180339887498949,0.4487989505128276,0.0,0.0,0.0,3,0.2212216291070449,[12.18693038613154 0.0 0.0 0.0; 0.0 5.084144362886164 -1.1666354390988833 -1.4705498260466352; 0.0 -1.166635439098834 5.084144362885949 -1.4705498260467442; 0.0 -1.4705498260466316 -1.470549826046748 5.491832563361818],0.3
