L,J,Q,θ,ϕx,ϕy,ϕz,ndims,T,χ,Λ
27,2.0,0.6180339887498949,0.4487989505128276,0.0,0.0,0.0,3,0.003562247890262444,[20.443545667927772 0.0 0.0 0.0; 0.0 3.239387269585253 -0.4703385408282204 -1.256423693817432; 0.0 -0.4703385408282144 3.239387269585238 -1.2564236938174613; 0.0 -1.2564236938174322 -1.2564236938174598 4.0897366861192666],0.3
