L,J,Q,θ,ϕx,ϕy,ϕz,ndims,T,χ,Λ
31,2.0,0.6180339887498949,0.4487989505128276,0.0,0.0,0.0,3,0.04520353656360243,[0.4563189040276495 0.0 0.0 0.0; 0.0 0.10014017667508265 -0.014584730136505327 -0.030026708171633734; 0.0 -0.01458473013650516 0.10014017667508711 -0.030026708171633942; 0.0 -0.030026708171633738 -0.030026708171633935 0.1183599362303393],0.3
