L,J,Q,θ,ϕx,ϕy,ϕz,ndims,T,χ,Λ
27,0.5,0.6180339887498949,0.4487989505128276,0.0,0.0,0.0,3,0.009236708571873866,[22.26472324894731 0.0 0.0 0.0; 0.0 6.966353736970362 -1.5761802460434673 -3.384226903221246; 0.0 -1.576180246043305 6.966353736970118 -3.3842269032211196; 0.0 -3.384226903221247 -3.384226903221119 9.407430123345048],0.3
