L,J,Q,θ,ϕx,ϕy,ϕz,ndims,T,χ,Λ
27,0.5,0.6180339887498949,0.4487989505128276,0.0,0.0,0.0,3,7.27895384398315,[0.9182975017364835 0.0 0.0 0.0; 0.0 0.4581914638888055 -0.0027818779957330315 -0.0027854796682872944; 0.0 -0.0027818779957351067 0.4581914638887849 -0.0027854796683087317; 0.0 -0.0027854796682874054 -0.0027854796683086224 0.4583084559220076],0.3
