L,J,Q,θ,ϕx,ϕy,ϕz,ndims,T,χ,Λ
23,0.0,0.6180339887498949,0.4487989505128276,0.0,0.0,0.0,3,0.0853167852417281,"[0.5378377410112148, 0.0, 0.0, 0.0, 0.0, 0.24246297375411974, -0.07953358386616098, -0.0795335838661643, 0.0, -0.07953358386615964, 0.24246297375412637, -0.07953358386615919, 0.0, -0.07953358386615991, -0.0795335838661584, 0.24246297375411494]",0.3
