L,J,Q,θ,ϕx,ϕy,ϕz,ndims,T,χ,Λ
27,2.5,0.6180339887498949,0.4487989505128276,0.0,0.0,0.0,3,0.017433288221999882,[13.317224611587495 0.0 0.0 0.0; 0.0 2.4582579790760057 -0.2903038044687557 -0.7416189510058082; 0.0 -0.290303804468748 2.458257979075986 -0.7416189510057952; 0.0 -0.741618951005808 -0.7416189510057953 2.740254417167192],0.3
