L,J,Q,θ,ϕx,ϕy,ϕz,ndims,T,χ,Λ
31,1.5,0.6180339887498949,0.4487989505128276,0.0,0.0,0.0,3,0.0853167852417281,[13.410918176592833 0.0 0.0 0.0; 0.0 3.4681198353422915 -0.43359422122012214 -1.1199267700305593; 0.0 -0.43359422122010977 3.468119835342314 -1.1199267700305933; 0.0 -1.1199267700305593 -1.1199267700305928 4.408966609279917],0.3
