L,J,Q,θ,ϕx,ϕy,ϕz,ndims,T,χ,Λ
27,1.0,0.6180339887498949,0.4487989505128276,0.0,0.0,0.0,3,2.043359717856942,[2.9461270415156555 0.0 0.0 0.0; 0.0 1.4192238174131118 -0.0745617804417534 -0.07872903685322688; 0.0 -0.07456178044176591 1.4192238174130716 -0.07872903685325025; 0.0 -0.07872903685322685 -0.0787290368532504 1.4350782118221719],0.3
