L,J,Q,θ,ϕx,ϕy,ϕz,ndims,T,χ,Λ
23,1.25,0.6180339887498949,0.4487989505128276,0.0,0.0,0.0,3,0.003562247890262444,"[0.7613258016516452, 0.0, 0.0, 0.0, 0.0, 0.15135405364053836, -0.01615511018514533, -0.06667836610528809, 0.0, -0.016155110185145153, 0.15135405364054144, -0.06667836610528695, 0.0, -0.06667836610528809, -0.06667836610528692, 0.2108343290837781]",0.3
