L,J,Q,θ,ϕx,ϕy,ϕz,ndims,T,χ,Λ
27,3.0,0.6180339887498949,0.4487989505128276,0.0,0.0,0.0,3,0.003562247890262444,[13.833750943738343 0.0 0.0 0.0; 0.0 2.2174635010750925 -0.17575565268465132 -0.6858072170715573; 0.0 -0.17575565268463947 2.217463501075054 -0.6858072170715644; 0.0 -0.6858072170715575 -0.6858072170715642 2.4473960190101316],0.3
