L,J,Q,θ,ϕx,ϕy,ϕz,ndims,T,χ,Λ
27,0.0,0.6180339887498949,0.4487989505128276,0.0,0.0,0.0,3,3.856620421163471,[1.6966152842547442 0.0 0.0 0.0; 0.0 0.8441785439575851 -0.01690401454391064 -0.01690401454388499; 0.0 -0.01690401454391266 0.8441785439580414 -0.016904014544324518; 0.0 -0.016904014543881404 -0.0169040145443178 0.8441785439579953],0.3
