L,J,Q,θ,ϕx,ϕy,symmetry,T,χ
23,1.5,0.6180339887498949,0.4487989505128276,0.0,0.0,d-wave,0.00018329807108324357,[365.23574961625195 -284.31486734495434 -6.713616832576097; -284.31486734495434 365.23574961625434 -6.713616832532242; -3.3568084162880503 -3.3568084162661265 1943.4148925046757]
