L,J,Q,θ,ϕx,ϕy,T,χ
105,0.6,0.6180339887498949,0.4487989505128276,0.0,0.0,0.0010481131341546852,[0.8806775488467614 -0.7850551945577826 0.0; -0.7850551945577369 0.8806775488468095 0.0; 0.0 0.0 2.3423957995631937]
