L,J,Q,θ,ϕx,ϕy,ϕz,ndims,T,χ,Λ
29,1.75,0.6180339887498949,0.4487989505128276,0.0,0.0,0.0,3,7.27895384398315,[0.9801501007811915 0.0 0.0 0.0; 0.0 0.4858063858190846 -0.0028788193644549882 -0.002930112085950996; 0.0 -0.0028788193644554163 0.4858063858190855 -0.002930112085950393; 0.0 -0.0029301120859509654 -0.0029301120859504064 0.48737612684979265],0.3
