L,J,Q,θ,ϕx,ϕy,T,χ
115,0.2,0.6180339887498949,0.4487989505128276,0.0,0.0,0.00015998587196060574,[1.3486017407884066 -1.2478081540604105 0.0; -1.247808154060394 1.348601740788506 0.0; 0.0 0.0 2.168202425906011]
