L,J,Q,θ,ϕx,ϕy,ϕz,ndims,T,χ,Λ
27,2.5,0.6180339887498949,0.4487989505128276,0.0,0.0,0.0,3,0.006723357536499335,[16.078284213188713 0.0 0.0 0.0; 0.0 2.620720937260483 -0.2878368258175456 -0.874190438252872; 0.0 -0.287836825817537 2.6207209372604816 -0.8741904382528589; 0.0 -0.874190438252872 -0.874190438252859 2.97035752942235],0.3
