L,J,Q,θ,ϕx,ϕy,ϕz,ndims,T,χ,Λ
29,1.0,0.6180339887498949,0.4487989505128276,0.0,0.0,0.0,3,2.043359717856942,[3.1640775625863253 0.0 0.0 0.0; 0.0 1.5228949198204973 -0.079724926003357 -0.08474651229861177; 0.0 -0.07972492600334538 1.5228949198204003 -0.08474651229858787; 0.0 -0.08474651229861133 -0.08474651229858818 1.5408276081221879],0.3
