L,J,Q,θ,ϕx,ϕy,T,χ
105,0.6,0.6180339887498949,0.4487989505128276,0.0,0.0,0.0010481131341546852,[0.8806775488466918 -0.7850551945578399 0.0; -0.785055194557789 0.8806775488468775 0.0; 0.0 0.0 2.342395799563221]
