L,J,Q,θ,ϕx,ϕy,ϕz,ndims,T,χ,Λ
29,3.0,0.6180339887498949,0.4487989505128276,0.0,0.0,0.0,3,0.7880462815669912,[4.85431071125401 0.0 0.0 0.0; 0.0 1.5618271703038484 -0.0486450707879512 -0.20253032325815049; 0.0 -0.04864507078795567 1.5618271703038529 -0.20253032325814888; 0.0 -0.2025303232581506 -0.2025303232581487 1.7395299007299974],0.3
