L,J,Q,θ,ϕx,ϕy,symmetry,T,χ
23,0.1,0.6180339887498949,0.4487989505128276,0.0,0.0,d-wave,0.06158482110660264,[443.8570297132798 -336.90429576688484 0.014029336335367348; -336.90429576688473 443.8570297132789 0.014029336352774514; 0.007014668167684427 0.007014668176387795 412.2443886147794]
